25483,state:6,Time:18:55:45,Lat:35.55581333,Lng:139.65299167,ax:   0.0,ay:   0.0,az:-0.0011111111111111111,q:352.375,rV:     0,lV:     0,Camera:17,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1019y:327Area:312.0,Color-move:stop,Done-Approach:False,Done-Connect:False
26668,state:6,Time:18:55:46,Lat:35.55581500,Lng:139.65299167,ax:-0.0011111111111111111,ay:   0.0,az:0.0011111111111111111,q:352.375,rV:     0,lV:     0,Camera:18,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1021y:326Area:327.0,Color-move:stop,Done-Approach:False,Done-Connect:False
27887,state:6,Time:18:55:47,Lat:35.55581667,Lng:139.65298833,ax:-0.42333333333333334,ay:0.07555555555555556,az:0.04666666666666667,q:352.3125,rV:     0,lV:     0,Camera:19,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1036y:323Area:506.0,Color-move:stop,Done-Approach:False,Done-Connect:False
29055,state:6,Time:18:55:48,Lat:35.55582333,Lng:139.65298500,ax:-0.0022222222222222222,ay:0.0011111111111111111,az:0.0022222222222222222,q:354.125,rV:     0,lV:     0,Camera:20,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x974y:380Area:510.5,Color-move:stop,Done-Approach:False,Done-Connect:False
30263,state:6,Time:18:55:50,Lat:35.55582333,Lng:139.65298167,ax:   0.0,ay:0.0011111111111111111,az:-0.0011111111111111111,q:354.125,rV:     0,lV:     0,Camera:21,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x994y:365Area:622.0,Color-move:stop,Done-Approach:False,Done-Connect:False
31518,state:6,Time:18:55:51,Lat:35.55582333,Lng:139.65298167,ax: -1.21,ay:-0.17444444444444446,az:-0.013333333333333334,q:354.1875,rV:     0,lV:     0,Camera:22,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x992y:365Area:573.0,Color-move:stop,Done-Approach:False,Done-Connect:False
32683,state:6,Time:18:55:52,Lat:35.55582167,Lng:139.65298667,ax:   0.0,ay:-0.0011111111111111111,az:-0.0022222222222222222,q:359.9375,rV:     0,lV:     0,Camera:23,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x879y:378Area:1028.5,Color-move:stop,Done-Approach:False,Done-Connect:False
33868,state:6,Time:18:55:53,Lat:35.55582833,Lng:139.65298833,ax:0.0011111111111111111,ay:   0.0,az:0.0011111111111111111,q:359.9375,rV:     0,lV:     0,Camera:24,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x882y:379Area:1037.0,Color-move:stop,Done-Approach:False,Done-Connect:False
35074,state:6,Time:18:55:54,Lat:35.55583833,Lng:139.65300000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:-0.0044444444444444444,q:359.9375,rV:     0,lV:     0,Camera:25,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
36259,state:6,Time:18:55:56,Lat:35.55584833,Lng:139.65301500,ax:-0.0022222222222222222,ay:   0.0,az:0.0022222222222222222,q:359.9375,rV:     0,lV:     0,Camera:26,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
37457,state:6,Time:18:55:57,Lat:35.55585000,Lng:139.65301500,ax:0.0022222222222222222,ay:   0.0,az:0.0022222222222222222,q:359.9375,rV:     0,lV:     0,Camera:27,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
38639,state:6,Time:18:55:58,Lat:35.55585500,Lng:139.65301333,ax:-0.07111111111111111,ay:-0.07111111111111111,az:-0.16333333333333333,q:359.9375,rV:     0,lV:     0,Camera:28,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
39786,state:6,Time:18:55:59,Lat:35.55585667,Lng:139.65301167,ax:-36.04333333333334,ay:0.37555555555555553,az:0.17444444444444446,q: 359.5,rV:     0,lV:     0,Camera:29,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
40951,state:6,Time:18:56:00,Lat:35.55585333,Lng:139.65300500,ax:-0.31666666666666665,ay:  0.14,az: -0.56,q:346.0625,rV:     0,lV:     0,Camera:30,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
42084,state:6,Time:18:56:02,Lat:35.55585000,Lng:139.65299833,ax:0.03777777777777778,ay:0.011111111111111112,az:-0.0022222222222222222,q:343.875,rV:     0,lV:     0,Camera:31,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
43281,state:6,Time:18:56:03,Lat:35.55584167,Lng:139.65298333,ax:0.0011111111111111111,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:343.8125,rV:     0,lV:     0,Camera:32,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
44487,state:6,Time:18:56:04,Lat:35.55583333,Lng:139.65297500,ax:0.0011111111111111111,ay:0.0022222222222222222,az:-0.0033333333333333335,q:343.8125,rV:     0,lV:     0,Camera:33,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
45728,state:6,Time:18:56:05,Lat:35.55582833,Lng:139.65296500,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:-0.0022222222222222222,q:343.8125,rV:     0,lV:     0,Camera:34,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
46925,state:6,Time:18:56:06,Lat:35.55582333,Lng:139.65295667,ax:   0.0,ay:-0.0033333333333333335,az:0.0011111111111111111,q:343.8125,rV:     0,lV:     0,Camera:35,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
48155,state:6,Time:18:56:08,Lat:35.55582333,Lng:139.65295500,ax:-0.006666666666666667,ay:0.005555555555555556,az:-0.017777777777777778,q:343.8125,rV:     0,lV:     0,Camera:36,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
49342,state:6,Time:18:56:09,Lat:35.55582333,Lng:139.65295333,ax:-0.0011111111111111111,ay:0.0033333333333333335,az:-0.0033333333333333335,q:334.6875,rV:     0,lV:     0,Camera:37,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
50524,state:6,Time:18:56:10,Lat:35.55582333,Lng:139.65295333,ax:0.0011111111111111111,ay:0.0022222222222222222,az:-0.0011111111111111111,q:334.6875,rV:     0,lV:     0,Camera:38,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
51700,state:6,Time:18:56:11,Lat:35.55582333,Lng:139.65295333,ax:   0.0,ay:0.0011111111111111111,az:   0.0,q:334.6875,rV:     0,lV:     0,Camera:39,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
52872,state:6,Time:18:56:12,Lat:35.55582167,Lng:139.65295333,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:   0.0,q:334.6875,rV:     0,lV:     0,Camera:40,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
54028,state:6,Time:18:56:13,Lat:35.55582167,Lng:139.65295500,ax:-0.03222222222222222,ay: -0.06,az:6.523333333333333,q:270.125,rV:     0,lV:     0,Camera:41,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
55190,state:6,Time:18:56:15,Lat:35.55582000,Lng:139.65295667,ax:0.013333333333333334,ay:  0.01,az:0.008888888888888889,q:157.375,rV:     0,lV:     0,Camera:42,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
56410,state:6,Time:18:56:16,Lat:35.55582000,Lng:139.65295833,ax:-0.0022222222222222222,ay:0.0011111111111111111,az:   0.0,q:157.3125,rV:     0,lV:     0,Camera:43,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
57588,state:6,Time:18:56:17,Lat:35.55582167,Lng:139.65296000,ax:   0.0,ay:0.0011111111111111111,az:-0.0022222222222222222,q:157.3125,rV:     0,lV:     0,Camera:44,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
58737,state:6,Time:18:56:18,Lat:35.55582167,Lng:139.65296000,ax:-0.0022222222222222222,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:157.3125,rV:     0,lV:     0,Camera:45,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
59876,state:6,Time:18:56:19,Lat:35.55582333,Lng:139.65296000,ax:   0.0,ay:   0.0,az:-0.0022222222222222222,q:157.3125,rV:     0,lV:     0,Camera:46,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
61100,state:6,Time:18:56:21,Lat:35.55582667,Lng:139.65296000,ax:0.0011111111111111111,ay:0.0011111111111111111,az:   0.0,q:157.375,rV:     0,lV:     0,Camera:47,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
62265,state:6,Time:18:56:22,Lat:35.55582667,Lng:139.65295833,ax:-0.0033333333333333335,ay:-0.0022222222222222222,az:0.0033333333333333335,q: 147.5,rV:     0,lV:     0,Camera:48,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
