102350,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.008888888888888889,az:-0.0077777777777777776,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102387,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.006666666666666667,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102422,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.0044444444444444444,ay:-0.0011111111111111111,az:0.0033333333333333335,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102459,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay: -0.01,az:-0.014444444444444444,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102493,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.025555555555555557,ay:-0.0033333333333333335,az:0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102530,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.0044444444444444444,ay:0.0033333333333333335,az:   0.0,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102569,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.0077777777777777776,ay:   0.0,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102604,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.0077777777777777776,ay:-0.006666666666666667,az:0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102642,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.005555555555555556,ay:0.0011111111111111111,az:0.0033333333333333335,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102679,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.005555555555555556,ay:-0.0022222222222222222,az:-0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102712,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0033333333333333335,az:0.0033333333333333335,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102746,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0033333333333333335,az:-0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102781,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:-0.0033333333333333335,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102817,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0011111111111111111,az:   0.0,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102852,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.02666666666666667,ay:0.0044444444444444444,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102889,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:0.008888888888888889,ay:0.006666666666666667,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102923,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.005555555555555556,ay:-0.0022222222222222222,az:-0.0033333333333333335,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102960,state:6,Time:15:36:27,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:0.0033333333333333335,az:-0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
102994,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:0.0044444444444444444,az:   0.0,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103030,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:   0.0,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103065,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.006666666666666667,ay:0.0022222222222222222,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103100,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.005555555555555556,az:-0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103136,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0022222222222222222,az:0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103171,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.0044444444444444444,ay:0.0011111111111111111,az:0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103208,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay:   0.0,az:-0.0044444444444444444,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103243,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.14777777777777779,ay:0.021111111111111112,az:0.011111111111111112,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103281,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.11222222222222222,ay:-0.0011111111111111111,az:0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103317,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.015555555555555555,ay:-0.0044444444444444444,az:-0.0044444444444444444,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103351,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.017777777777777778,ay:0.0011111111111111111,az:0.016666666666666666,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103388,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:  0.05,ay:0.014444444444444444,az:  0.01,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103422,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.03777777777777778,ay:-0.0044444444444444444,az:-0.0011111111111111111,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103456,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.005555555555555556,ay:-0.0011111111111111111,az:-0.0022222222222222222,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103491,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:-0.011111111111111112,ay:0.0011111111111111111,az:-0.0044444444444444444,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103527,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.10222222222222223,ay:0.0011111111111111111,az:0.006666666666666667,q:0.4375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
103561,state:6,Time:15:36:28,Lat:0.00000000,Lng:0.00000000,ax:0.014444444444444444,ay:0.006666666666666667,az:-0.0077777777777777776,q: 0.375,rV:     0,lV:     0,Camera:36,ConnectingState:2,AR-Approach:True,AR-info:{'5': {'x': 0.01777774768384675, 'y': -2.9529155101311184e-05, 'z': 0.1793756814428272, 'roll': -143.84085879787844, 'pitch': 40.16219211202322, 'yaw': 26.1225304491411, 'norm': 0.1802544986339041}, '6': {'x': 0.040908816827752735, 'y': 0.0006777584128445215, 'z': 0.17703778972456885, 'roll': 123.09226104008431, 'pitch': 61.602420224467025, 'yaw': -38.771923997922556, 'norm': 0.1817040716144618}},AR-move:stop,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:True,Done-Connect:False
