5248,state:6,Time:17:52:36,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:     0,lV:     0,Camera:0,ConnectingState:1,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:x0y:0Area:0,Color-move:none,Done-Approach:False,Done-Connect:False
40111,state:6,Time:17:53:11,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0011111111111111111,az:-0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:30,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.011983587382623121, 'y': -0.015167404188410293, 'z': 0.10482480428669956, 'roll': -153.65992229576884, 'pitch': 5.328112442614418, 'yaw': -6.266683131434684, 'norm': 0.10659219535273882}},AR-move:none,Color-Approach:True,Color-data:x11y:331Area:2189.5,Color-move:stop,Done-Approach:False,Done-Connect:False
41261,state:6,Time:17:53:12,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0033333333333333335,az:0.0011111111111111111,q:0.0625,rV:     0,lV:     0,Camera:31,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012004628151113108, 'y': -0.015262880899193584, 'z': 0.10513476154999046, 'roll': -154.84759405348757, 'pitch': 5.02710454518449, 'yaw': -6.517537660034086, 'norm': 0.10691297730660586}},AR-move:none,Color-Approach:True,Color-data:x11y:349Area:1315.0,Color-move:stop,Done-Approach:False,Done-Connect:False
42469,state:6,Time:17:53:13,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:0.0625,rV:     0,lV:     0,Camera:32,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x14y:338Area:2586.0,Color-move:stop,Done-Approach:False,Done-Connect:False
43647,state:6,Time:17:53:14,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:   0.0,az:0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:33,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x13y:337Area:2527.0,Color-move:stop,Done-Approach:False,Done-Connect:False
44827,state:6,Time:17:53:15,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0011111111111111111,az:-0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:34,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012004628151113108, 'y': -0.015262880899193584, 'z': 0.10513476154999046, 'roll': -154.84759405348757, 'pitch': 5.02710454518449, 'yaw': -6.517537660034086, 'norm': 0.10691297730660586}},AR-move:none,Color-Approach:True,Color-data:x12y:331Area:2109.0,Color-move:stop,Done-Approach:False,Done-Connect:False
46026,state:6,Time:17:53:17,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:0.0625,rV:     0,lV:     0,Camera:35,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x12y:336Area:2370.0,Color-move:stop,Done-Approach:False,Done-Connect:False
47218,state:6,Time:17:53:18,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0033333333333333335,az:   0.0,q:0.0625,rV:     0,lV:     0,Camera:36,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.01200245404683998, 'y': -0.015229994141293633, 'z': 0.10512248950833086, 'roll': -154.81839658096237, 'pitch': 5.284501885406851, 'yaw': -6.448621006061658, 'norm': 0.10689597478445798}},AR-move:none,Color-Approach:True,Color-data:x12y:335Area:2175.5,Color-move:stop,Done-Approach:False,Done-Connect:False
48377,state:6,Time:17:53:19,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0011111111111111111,az:-0.0011111111111111111,q:0.0625,rV:     0,lV:     0,Camera:37,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x12y:331Area:2080.5,Color-move:stop,Done-Approach:False,Done-Connect:False
49561,state:6,Time:17:53:20,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0033333333333333335,az:   0.0,q:0.0625,rV:     0,lV:     0,Camera:38,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.01200245404683998, 'y': -0.015229994141293633, 'z': 0.10512248950833086, 'roll': -154.81839658096237, 'pitch': 5.284501885406851, 'yaw': -6.448621006061658, 'norm': 0.10689597478445798}},AR-move:none,Color-Approach:True,Color-data:x14y:329Area:2314.0,Color-move:stop,Done-Approach:False,Done-Connect:False
50717,state:6,Time:17:53:21,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0022222222222222222,az:0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:39,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x11y:334Area:2215.0,Color-move:stop,Done-Approach:False,Done-Connect:False
51894,state:6,Time:17:53:22,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:   0.0,az:-0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:40,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x12y:332Area:1744.0,Color-move:stop,Done-Approach:False,Done-Connect:False
53042,state:6,Time:17:53:24,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0033333333333333335,az:0.0033333333333333335,q:0.0625,rV:     0,lV:     0,Camera:41,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x14y:345Area:1499.5,Color-move:stop,Done-Approach:False,Done-Connect:False
54235,state:6,Time:17:53:25,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:   0.0,az:-0.0011111111111111111,q:0.0625,rV:     0,lV:     0,Camera:42,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x9y:332Area:1994.0,Color-move:stop,Done-Approach:False,Done-Connect:False
55379,state:6,Time:17:53:26,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:   0.0,az:   0.0,q:0.0625,rV:     0,lV:     0,Camera:43,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.01200245404683998, 'y': -0.015229994141293633, 'z': 0.10512248950833086, 'roll': -154.81839658096237, 'pitch': 5.284501885406851, 'yaw': -6.448621006061658, 'norm': 0.10689597478445798}},AR-move:none,Color-Approach:True,Color-data:x11y:330Area:1524.0,Color-move:stop,Done-Approach:False,Done-Connect:False
56549,state:6,Time:17:53:27,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0033333333333333335,az:   0.0,q:0.0625,rV:     0,lV:     0,Camera:44,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012007493545945061, 'y': -0.015255703507926937, 'z': 0.10517913236746175, 'roll': -155.4751715801533, 'pitch': 5.540355558720521, 'yaw': -6.256367657149354, 'norm': 0.10695590809464303}},AR-move:none,Color-Approach:True,Color-data:x5y:379Area:250.5,Color-move:stop,Done-Approach:False,Done-Connect:False
57688,state:6,Time:17:53:28,Lat:0.00000000,Lng:0.00000000,ax:-0.0044444444444444444,ay:0.0011111111111111111,az:-0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:45,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012205297346163255, 'y': -0.015240159603380724, 'z': 0.10722082238370118, 'roll': -160.5599886111642, 'pitch': 14.847776867920059, 'yaw': -3.1603976133307907, 'norm': 0.10898411123040813}},AR-move:none,Color-Approach:True,Color-data:x10y:353Area:1120.5,Color-move:stop,Done-Approach:False,Done-Connect:False
58861,state:6,Time:17:53:29,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0022222222222222222,az:-0.0022222222222222222,q:0.0625,rV:     0,lV:     0,Camera:46,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.012029777979574023, 'y': -0.015333892920109272, 'z': 0.1059154068690942, 'roll': -155.7699027121938, 'pitch': 5.507050692377709, 'yaw': -6.299213671926546, 'norm': 0.10769362675000313}},AR-move:none,Color-Approach:True,Color-data:x8y:359Area:979.5,Color-move:stop,Done-Approach:False,Done-Connect:False
60007,state:6,Time:17:53:31,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:   0.0,q:0.0625,rV:     0,lV:     0,Camera:47,ConnectingState:1,AR-Approach:False,AR-info:{'1': {'x': 0.011979661840816572, 'y': -0.015239673016093554, 'z': 0.10518734491059716, 'roll': -154.78757721221416, 'pitch': 4.9025741658850075, 'yaw': -6.179931562295287, 'norm': 0.10695857824783712}},AR-move:none,Color-Approach:True,Color-data:x9y:359Area:860.0,Color-move:stop,Done-Approach:False,Done-Connect:False
